desshift,id,desvalue,address,hair_color,license_number,desfontcolor,srcregionfontcolor,srcfontsize,desname,srcfontstyle,srcregionfontsize,srcregionbbox,desregionbbox,name,srcvalue,desregionfontcolor,srcfontcolor,srcbbox,desfontsize,desregionvalue,fraudpattern,desbbox,ethnicity,eye_color,desfontstyle,id_stripped,desregionfontsize,is_donor,srcregionfontstyle,is_fraud,weight,expire_date,birthday,desregionfontstyle,height,issue_date,class,srcregionvalue,gender,srcname,srcshift,is_veteran
,generated.photos_v3_0071371,,"6628 Buffalo Soldier Trail, Sierra Vista, AZ 85635",BRO,D49109548,,,,,,,,,Yumiko Choudhury,,,,,,,,,asian,BRO,,generated.photos_v3_0071371,,False,,False,197 lb,2028-06-27,2001-11-29,,6'-03'',2023-06-27,B,,F,,,False
,generated.photos_v3_0046720,,"82 Monroe Street, Phoenix, AZ 85001",BLK,D55501433,,,,,,,,,Zoe Torres,,,,,,,,,latino,BRO,,generated.photos_v3_0046720,,False,,False,100 lb,2029-04-12,1995-11-01,,6'-03'',2024-04-12,D,,F,,,False
,generated.photos_v3_0050618,,"69 Carleton Street, Prescott, AZ 86301",BRO,D99957327,,,,,,,,,Gabriella Lara,,,,,,,,,latino,BRO,,generated.photos_v3_0050618,,True,,False,157 lb,2028-05-20,1991-05-07,,6'-00'',2023-05-20,C,,F,,,False
,generated.photos_v3_0094128,,"877 Paradise Road, Bisbee, AZ 85603",BLK,D81371340,,,,,,,,,Julio Mendez,,,,,,,,,latino,BRO,,generated.photos_v3_0094128,,True,,False,179 lb,2026-03-23,1997-11-16,,7'-11'',2021-03-23,D,,M,,,False
,generated.photos_v3_0107740,,"5634 Sunland Gin Road, Eloy, AZ 85131",BRO,D93364569,,,,,,,,,Sofia Ortiz,,,,,,,,,latino,BRO,,generated.photos_v3_0107740,,False,,False,128 lb,2026-01-23,1999-06-27,,6'-01'',2021-01-23,B,,F,,,True
,generated.photos_v3_0029324,,"1665 Grand Avenue, Peoria, AZ 85345",BRO,D30268618,,,,,,,,,Aurora Biden,,,,,,,,,white,BRO,,generated.photos_v3_0029324,,False,,False,181 lb,2026-08-31,1981-08-03,,5'-05'',2021-08-31,A,,F,,,False
,generated.photos_v3_0058749_0041322_0853309,,"2 Pebble Creek Parkway, Goodyear, AZ 85395",BLK,D49216241,,,,,,,,,Nikita Reed,,,,,,,,,black,BRO,,generated.photos_v3_0058749_0041322_0853309,,False,,False,184 lb,2026-12-09,1992-08-23,,6'-05'',2021-12-09,B,,F,,,False
,generated.photos_v3_0062899,,"8190 9th Street, Florence, AZ 85132",BLK,D44968798,,,,,,,,,Carlos Flores,,,,,,,,,latino,BRO,,generated.photos_v3_0062899,,True,,False,197 lb,2029-09-10,1992-01-21,,7'-07'',2024-09-10,D,,M,,,False
,generated.photos_v3_0062137,,"2048 S. Capri Lane, Lake Havasu City, AZ 86403",BLK,D54066836,,,,,,,,,Haruka Bui,,,,,,,,,asian,BRO,,generated.photos_v3_0062137,,False,,False,144 lb,2027-07-31,1999-12-16,,5'-11'',2022-07-31,A,,F,,,False
,generated.photos_v3_0087805,,"31 N. Grand Avenue, Nogales, AZ 85621",GRY,D84620333,,,,,,,,,James Phillips,,,,,,,,,white,BRO,,generated.photos_v3_0087805,,False,,False,124 lb,2028-12-13,1963-08-18,,5'-03'',2023-12-13,D,,M,,,False
,generated.photos_v3_0059837,,"557 Desert Sky Boulevard, Bullhead City, AZ 86442",BRO,D64266121,,,,,,,,,Porsha Cooper,,,,,,,,,black,BRO,,generated.photos_v3_0059837,,False,,False,140 lb,2026-11-28,1988-09-20,,5'-08'',2021-11-28,D,,F,,,False
,generated.photos_v3_0067926,,"365 2nd Street, Douglas, AZ 85607",BRO,D74436558,,,,,,,,,Camille Thomas,,,,,,,,,white,BRO,,generated.photos_v3_0067926,,False,,False,134 lb,2025-06-04,1990-06-17,,5'-00'',2020-06-04,D,,F,,,True
,generated.photos_v3_0025297,,"872 Canal Street, Somerton, AZ 85350",BRO,D38968430,,,,,,,,,Abigail Moore,,,,,,,,,white,BRO,,generated.photos_v3_0025297,,False,,False,198 lb,2027-01-27,1995-08-22,,5'-00'',2022-01-27,A,,F,,,False
,generated.photos_v3_0015426,,"5079 Shea Boulevard, Scottsdale, AZ 85250",BRO,D63807835,,,,,,,,,Maya Alvarez,,,,,,,,,latino,BRO,,generated.photos_v3_0015426,,False,,False,193 lb,2025-06-21,1991-11-01,,6'-01'',2020-06-21,C,,F,,,False
,generated.photos_v3_0025718,,"6015 Airport Road, Payson, AZ 85541",BRO,D30112187,,,,,,,,,Christopher Baker,,,,,,,,,white,BRO,,generated.photos_v3_0025718,,False,,False,213 lb,2029-08-01,1995-10-07,,5'-01'',2024-08-01,C,,M,,,False
,generated.photos_v3_0025056,,"88 Garden Lakes Parkway, Avondale, AZ 85323",BLK,D05893612,,,,,,,,,Gabriel Figueroa,,,,,,,,,latino,BRO,,generated.photos_v3_0025056,,False,,False,135 lb,2028-04-07,1991-06-06,,6'-03'',2023-04-07,C,,M,,,False
,generated.photos_v3_0028214,,"7276 Smith Enke Road, Maricopa, AZ 85138",BRO,D34429156,,,,,,,,,Andrew Allen,,,,,,,,,white,BRO,,generated.photos_v3_0028214,,False,,False,172 lb,2027-11-20,1984-12-17,,5'-04'',2022-11-20,D,,M,,,False
,generated.photos_v3_0016311,,"6731 24th Drive, Yuma, AZ 85364",BRO,D00718568,,,,,,,,,Kenneth Mitchell,,,,,,,,,white,BRO,,generated.photos_v3_0016311,,False,,False,168 lb,2027-03-15,1994-11-06,,7'-07'',2022-03-15,A,,M,,,False
,generated.photos_v3_0053895,,"2 Craycroft Road, Sahuarita, AZ 85629",BRO,D75969044,,,,,,,,,Victor Perez,,,,,,,,,latino,BRO,,generated.photos_v3_0053895,,False,,False,111 lb,2026-07-05,1990-01-28,,5'-04'',2021-07-05,C,,M,,,False
,generated.photos_v3_0075852,,"545 Route 66, Flagstaff, AZ 86001",BLK,D02349262,,,,,,,,,Carlos Herrera,,,,,,,,,latino,BRO,,generated.photos_v3_0075852,,False,,False,215 lb,2029-09-25,1990-07-25,,7'-11'',2024-09-25,D,,M,,,False
,generated.photos_v3_0044457,,"2631 Sarival Avenue, Goodyear, AZ 85338",BRO,D75486156,,,,,,,,,Henry Wilson,,,,,,,,,white,BRO,,generated.photos_v3_0044457,,False,,False,158 lb,2029-05-13,1997-11-28,,6'-02'',2024-05-13,D,,M,,,False
,generated.photos_v3_0037526,,"68 Copper Basin Road, Prescott, AZ 86301",BRO,D25306310,,,,,,,,,Elizabeth Nelson,,,,,,,,,white,BRO,,generated.photos_v3_0037526,,False,,False,196 lb,2028-01-02,1994-09-08,,6'-02'',2023-01-02,C,,F,,,False
,generated.photos_v3_0051648,,"447 County 14th Street, Somerton, AZ 85350",BRO,D90432646,,,,,,,,,Hideo Matsuda,,,,,,,,,asian,BRO,,generated.photos_v3_0051648,,False,,False,183 lb,2025-10-02,2000-01-04,,5'-02'',2020-10-02,C,,M,,,False
,generated.photos_v3_0081131,,"712 Ray Road, Chandler, AZ 85224",BLK,D87721054,,,,,,,,,Pedro Ortiz,,,,,,,,,latino,BRO,,generated.photos_v3_0081131,,True,,False,219 lb,2029-08-21,1995-04-11,,6'-04'',2024-08-21,C,,M,,,False
,generated.photos_v3_0058749_0041322_0179013,,"2779 Willow Creek Road, Prescott, AZ 86301",BRO,D27414605,,,,,,,,,Shavonne Moore,,,,,,,,,black,BRO,,generated.photos_v3_0058749_0041322_0179013,,False,,False,148 lb,2028-05-21,1993-07-23,,5'-00'',2023-05-21,A,,F,,,False
,generated.photos_v3_0075503,,"676 Route 66, Flagstaff, AZ 86001",BRO,D90416772,,,,,,,,,Isabel Figueroa,,,,,,,,,latino,BRO,,generated.photos_v3_0075503,,False,,False,101 lb,2027-09-26,2001-01-31,,5'-00'',2022-09-26,D,,F,,,False
,generated.photos_v3_0096698,,"822 Scottsdale Road, Scottsdale, AZ 85250",BRO,D98577384,,,,,,,,,Nicholas Baker,,,,,,,,,white,BRO,,generated.photos_v3_0096698,,False,,False,118 lb,2025-01-22,2006-08-19,,5'-06'',2020-01-22,B,,M,,,False
,generated.photos_v3_0012201,,"393 Maricopa Street, Avondale, AZ 85323",BRO,D08322429,,,,,,,,,Evangeline Harris,,,,,,,,,white,BRO,,generated.photos_v3_0012201,,False,,False,142 lb,2025-04-10,1999-07-25,,6'-02'',2020-04-10,D,,F,,,False
,generated.photos_v3_0108166_0459351_0407616,,"3075 Sahuarita Road, Sahuarita, AZ 85629",BLK,D75123567,,,,,,,,,Rasheed Rogers,,,,,,,,,black,BRO,,generated.photos_v3_0108166_0459351_0407616,,False,,False,115 lb,2026-05-28,1993-04-20,,5'-00'',2021-05-28,B,,M,,,False
,generated.photos_v3_0019368,,"9269 Swan Drive, Bullhead City, AZ 86442",BRO,D45038222,,,,,,,,,Gary Adams,,,,,,,,,white,BRO,,generated.photos_v3_0019368,,False,,False,186 lb,2029-02-19,1999-04-26,,7'-02'',2024-02-19,C,,M,,,False
,generated.photos_v3_0100245_0367319_0873385,,"809 Cherry Avenue, Flagstaff, AZ 86001",BLK,D83169157,,,,,,,,,Marlon Smith,,,,,,,,,black,BRO,,generated.photos_v3_0100245_0367319_0873385,,False,,False,160 lb,2027-07-06,1992-02-11,,5'-07'',2022-07-06,D,,M,,,False
,generated.photos_v3_0074191,,"943 Tubac Road, Nogales, AZ 85621",BRO,D45337706,,,,,,,,,Lily Phillips,,,,,,,,,white,GRA,,generated.photos_v3_0074191,,False,,False,175 lb,2026-05-12,1990-09-13,,5'-00'',2021-05-12,C,,F,,,False
,generated.photos_v3_0070491,,"83 Pinal Parkway, Florence, AZ 85132",BRO,D89375044,,,,,,,,,Hailey Ortiz,,,,,,,,,latino,BRO,,generated.photos_v3_0070491,,True,,False,176 lb,2028-06-01,1998-12-12,,6'-01'',2023-06-01,D,,F,,,False
,generated.photos_v3_0015584,,"72 Alameda Street, Tucson, AZ 85701",BRO,D46137110,,,,,,,,,Seung Liu,,,,,,,,,asian,BRO,,generated.photos_v3_0015584,,True,,False,211 lb,2025-09-08,1997-05-28,,5'-05'',2020-09-08,C,,M,,,False
,generated.photos_v3_0020265,,"584 Pinal Avenue, Casa Grande, AZ 85122",BRO,D28631528,,,,,,,,,Ana Padilla,,,,,,,,,latino,BRO,,generated.photos_v3_0020265,,False,,False,130 lb,2028-06-21,1993-01-16,,6'-08'',2023-06-21,A,,F,,,True
,generated.photos_v3_0094529,,"33 Main Street, Mesa, AZ 85201",BRO,D82443188,,,,,,,,,Mario Espinoza,,,,,,,,,latino,BRO,,generated.photos_v3_0094529,,False,,False,241 lb,2026-05-05,1989-01-07,,5'-03'',2021-05-05,B,,M,,,False
,generated.photos_v3_0036299_0667120_0155290,,"4376 Indian School Road, Buckeye, AZ 85326",BLK,D95967982,,,,,,,,,Devonte Cook,,,,,,,,,black,BRO,,generated.photos_v3_0036299_0667120_0155290,,True,,False,228 lb,2027-08-18,1997-11-24,,7'-07'',2022-08-18,B,,M,,,True
,generated.photos_v3_0087233,,"8061 Rainbow Road, Buckeye, AZ 85326",BRO,D04083370,,,,,,,,,Zoey Garcia,,,,,,,,,white,BRO,,generated.photos_v3_0087233,,False,,False,100 lb,2026-02-10,1994-09-04,,6'-03'',2021-02-10,C,,F,,,True
,generated.photos_v3_0088100,,"85 51st Avenue, Glendale, AZ 85301",BRO,D40628806,,,,,,,,,Kamila Bennett,,,,,,,,,white,BLU,,generated.photos_v3_0088100,,False,,False,165 lb,2026-02-16,1995-06-17,,5'-07'',2021-02-16,C,,F,,,False
,generated.photos_v3_0053062,,"866 91st Avenue, Peoria, AZ 85345",BLK,D28649314,,,,,,,,,Liliana Martinez,,,,,,,,,latino,BRO,,generated.photos_v3_0053062,,False,,False,140 lb,2025-08-14,1999-10-30,,7'-09'',2020-08-14,B,,F,,,True
,generated.photos_v3_0093534,,"825 Grand Drive, Apache Junction, AZ 85120",BLK,D20605595,,,,,,,,,Angel Lara,,,,,,,,,latino,BRO,,generated.photos_v3_0093534,,True,,False,215 lb,2027-10-28,2003-06-26,,5'-05'',2022-10-28,D,,M,,,False
,generated.photos_v3_0112758,,"31 Cottonwood Street, Cottonwood, AZ 86326",BRO,D01295746,,,,,,,,,Ana Sanchez,,,,,,,,,latino,BRO,,generated.photos_v3_0112758,,True,,False,170 lb,2025-06-14,1991-10-04,,5'-04'',2020-06-14,C,,F,,,False
,generated.photos_v3_0052354,,"24 Desert Sky Boulevard, Bullhead City, AZ 86442",BRO,D60378044,,,,,,,,,Amelia Walker,,,,,,,,,white,BRO,,generated.photos_v3_0052354,,False,,False,145 lb,2026-12-07,1998-07-14,,5'-09'',2021-12-07,C,,F,,,False
,generated.photos_v3_0042812,,"17 El Mirage Road, Surprise, AZ 85374",BRO,D24808093,,,,,,,,,Jeffrey Cox,,,,,,,,,white,BRO,,generated.photos_v3_0042812,,True,,False,200 lb,2026-06-13,1988-06-30,,5'-01'',2021-06-13,D,,M,,,False
,generated.photos_v3_0109581,,"6491 Broadway Boulevard, Tucson, AZ 85701",BRO,D37365989,,,,,,,,,Jun Das,,,,,,,,,asian,BRO,,generated.photos_v3_0109581,,True,,False,128 lb,2027-01-12,1992-01-01,,5'-02'',2022-01-12,B,,M,,,False
,generated.photos_v3_0038990,,"5153 Litchfield Road, Goodyear, AZ 85395",BRO,D81534966,,,,,,,,,Ananya Miyamoto,,,,,,,,,asian,BRO,,generated.photos_v3_0038990,,False,,False,100 lb,2027-06-30,1992-02-08,,7'-01'',2022-06-30,A,,F,,,False
,generated.photos_v3_0078378,,"8974 Frontier Street, Payson, AZ 85541",BRO,D81265874,,,,,,,,,Anthony Cox,,,,,,,,,white,BRO,,generated.photos_v3_0078378,,False,,False,166 lb,2029-03-08,1993-03-19,,5'-07'',2024-03-08,D,,M,,,False
,generated.photos_v3_0095555,,"1130 Shea Boulevard, Scottsdale, AZ 85250",BRO,D31249851,,,,,,,,,Priya Miyamoto,,,,,,,,,asian,BRO,,generated.photos_v3_0095555,,False,,False,107 lb,2029-10-08,2000-11-17,,5'-07'',2024-10-08,A,,F,,,False
,generated.photos_v3_0045204,,"3371 S. Querio Drive, Lake Havasu City, AZ 86403",BRO,D59828589,,,,,,,,,Douglas King,,,,,,,,,white,BRO,,generated.photos_v3_0045204,,False,,False,163 lb,2025-06-13,1997-01-05,,5'-05'',2020-06-13,C,,M,,,False
,generated.photos_v3_0091104_0611376_0575779,,"639 Manzanita Road, Payson, AZ 85541",BRO,D82694039,,,,,,,,,Monique Edwards,,,,,,,,,black,BRO,,generated.photos_v3_0091104_0611376_0575779,,False,,False,168 lb,2026-06-12,1985-03-22,,7'-00'',2021-06-12,C,,F,,,False
,generated.photos_v3_0012412,,"977 Alma School Road, Chandler, AZ 85224",BRO,D90752064,,,,,,,,,Hugo Hernandez,,,,,,,,,latino,BRO,,generated.photos_v3_0012412,,False,,False,167 lb,2028-01-28,2001-07-23,,5'-03'',2023-01-28,A,,M,,,False
,generated.photos_v3_0004516,,"4529 Oakmont Drive, Sierra Vista, AZ 85635",BRO,D28607026,,,,,,,,,Gabriella Vega,,,,,,,,,latino,BRO,,generated.photos_v3_0004516,,False,,False,157 lb,2025-07-25,1987-01-17,,6'-08'',2020-07-25,C,,F,,,False
,generated.photos_v3_0015369,,"717 Sahuarita Road, Sahuarita, AZ 85629",BRO,D69038392,,,,,,,,,Abigail Adams,,,,,,,,,white,BRO,,generated.photos_v3_0015369,,False,,False,128 lb,2027-02-27,1991-01-27,,6'-03'',2022-02-27,A,,F,,,False
,generated.photos_v3_0071162,,"698 Avenida Cochise, Sierra Vista, AZ 85635",BRO,D08504554,,,,,,,,,Hannah Bosh,,,,,,,,,white,GRA,,generated.photos_v3_0071162,,False,,False,149 lb,2029-04-25,1983-03-09,,5'-01'',2024-04-25,C,,F,,,False
,generated.photos_v3_0073013,,"1 Sunland Gin Road, Eloy, AZ 85131",BLN,D31686336,,,,,,,,,Charisse Bosh,,,,,,,,,white,BRO,,generated.photos_v3_0073013,,False,,False,150 lb,2025-02-11,1997-09-25,,6'-07'',2020-02-11,C,,F,,,False
,generated.photos_v3_0045589,,"1030 Greenway Road, Surprise, AZ 85374",BRO,D14405569,,,,,,,,,Penelope Doe,,,,,,,,,white,BRO,,generated.photos_v3_0045589,,False,,False,148 lb,2025-04-27,1992-12-07,,5'-02'',2020-04-27,C,,F,,,True
,generated.photos_v3_0021769,,"29 London Bridge Road, Lake Havasu City, AZ 86403",BRO,D40602515,,,,,,,,,Ronald Davis,,,,,,,,,white,BRO,,generated.photos_v3_0021769,,False,,False,154 lb,2025-04-27,1991-11-18,,5'-11'',2020-04-27,D,,M,,,False
,generated.photos_v3_0071148,,"8156 Ruggles Street, Florence, AZ 85132",BRO,D37540492,,,,,,,,,Yumiko Patel,,,,,,,,,asian,BRO,,generated.photos_v3_0071148,,False,,False,187 lb,2028-11-19,2003-06-24,,5'-11'',2023-11-19,D,,F,,,False
,generated.photos_v3_0069833_0379607_0272177,,"3887 8th Street, Yuma, AZ 85364",BLK,D63396802,,,,,,,,,Kareem Simmons,,,,,,,,,black,BRO,,generated.photos_v3_0069833_0379607_0272177,,False,,False,159 lb,2028-08-07,2000-09-15,,7'-10'',2023-08-07,B,,M,,,False
,generated.photos_v3_0085787,,"3707 Jefferson Street, Phoenix, AZ 85001",BRO,D44084441,,,,,,,,,Yuna Guo,,,,,,,,,asian,BRO,,generated.photos_v3_0085787,,False,,False,174 lb,2027-03-14,1996-08-12,,5'-05'',2022-03-14,B,,F,,,False
,generated.photos_v3_0056110_0507927_0098482,,"53 Cotton Lane, Surprise, AZ 85374",BLK,D83189385,,,,,,,,,Deion Reid,,,,,,,,,black,BRO,,generated.photos_v3_0056110_0507927_0098482,,False,,False,226 lb,2029-06-07,1993-08-22,,5'-09'',2024-06-07,B,,M,,,False
,generated.photos_v3_0107009,,"8510 Avenue B, Yuma, AZ 85364",BRO,D81034403,,,,,,,,,Yumiko Bui,,,,,,,,,asian,BRO,,generated.photos_v3_0107009,,True,,False,105 lb,2028-12-12,1994-04-03,,6'-02'',2023-12-12,C,,F,,,False
,generated.photos_v3_0084466,,"323 Abrego Drive, Sahuarita, AZ 85629",BRO,D13656037,,,,,,,,,Steven Carter,,,,,,,,,white,BRO,,generated.photos_v3_0084466,,False,,False,246 lb,2025-06-10,1988-09-14,,5'-06'',2020-06-10,D,,M,,,False
,generated.photos_v3_0050151,,"99 Willow Street, Florence, AZ 85132",BRO,D40761489,,,,,,,,,Valentina Juarez,,,,,,,,,latino,BRO,,generated.photos_v3_0050151,,False,,False,121 lb,2029-07-25,1995-11-19,,6'-04'',2024-07-25,C,,F,,,False
,generated.photos_v3_0054479,,"41 Broadway Boulevard, Tucson, AZ 85701",BRO,D84381598,,,,,,,,,Nandini Xu,,,,,,,,,asian,BRO,,generated.photos_v3_0054479,,False,,False,148 lb,2026-02-09,1996-04-09,,5'-03'',2021-02-09,B,,F,,,False
,generated.photos_v3_0029086_0319559_0121828,,"25 State Route 89A, Cottonwood, AZ 86326",BLK,D77830616,,,,,,,,,Tyrone Morgan,,,,,,,,,black,BRO,,generated.photos_v3_0029086_0319559_0121828,,False,,False,171 lb,2027-10-03,2000-11-07,,6'-08'',2022-10-03,D,,M,,,False
,generated.photos_v3_0091104_0611376_0931017,,"3352 Broadway Boulevard, Tucson, AZ 85701",BRO,D74646423,,,,,,,,,Tanisha Watson,,,,,,,,,black,BRO,,generated.photos_v3_0091104_0611376_0931017,,False,,False,137 lb,2025-10-30,1983-04-16,,5'-04'',2020-10-30,B,,F,,,False
,generated.photos_v3_0059996_0728435_0857844,,"381 Cobblestone Farms Drive, Maricopa, AZ 85138",BLK,D48601489,,,,,,,,,Shakira Morgan,,,,,,,,,black,BRO,,generated.photos_v3_0059996_0728435_0857844,,False,,False,122 lb,2026-02-14,1992-12-07,,6'-03'',2021-02-14,D,,F,,,False
,generated.photos_v3_0067299,,"1324 Monroe Avenue, Buckeye, AZ 85326",BRO,D14327795,,,,,,,,,Sarika Thakur,,,,,,,,,asian,BRO,,generated.photos_v3_0067299,,False,,False,104 lb,2027-11-19,1988-01-01,,6'-01'',2022-11-19,A,,F,,,False
,generated.photos_v3_0009540,,"2885 Otero Avenue, Bisbee, AZ 85603",BRO,D05351988,,,,,,,,,Alyssa Cruz,,,,,,,,,latino,BRO,,generated.photos_v3_0009540,,True,,False,101 lb,2026-04-20,1996-05-06,,5'-04'',2021-04-20,B,,F,,,False
,generated.photos_v3_0049158,,"11 Northern Avenue, El Mirage, AZ 85335",BLK,D58805990,,,,,,,,,Raul Reyes,,,,,,,,,latino,BRO,,generated.photos_v3_0049158,,False,,False,229 lb,2029-10-15,1992-10-09,,5'-01'',2024-10-15,A,,M,,,False
,generated.photos_v3_0108166_0995943_0018246,,"645 59th Avenue, Glendale, AZ 85301",BRO,D63831353,,,,,,,,,Jalen Walker,,,,,,,,,black,BRO,,generated.photos_v3_0108166_0995943_0018246,,False,,False,106 lb,2027-04-16,1996-01-27,,5'-01'',2022-04-16,B,,M,,,False
,generated.photos_v3_0076545,,"83 Olive Avenue, El Mirage, AZ 85335",BRO,D33409594,,,,,,,,,Scarlett Carter,,,,,,,,,white,BRO,,generated.photos_v3_0076545,,False,,False,180 lb,2026-05-23,1993-04-10,,5'-11'',2021-05-23,A,,F,,,False
,generated.photos_v3_0066030,,"66 Cooper Road, Chandler, AZ 85224",BRO,D85508940,,,,,,,,,Aurora Doe,,,,,,,,,white,BRO,,generated.photos_v3_0066030,,False,,False,197 lb,2026-07-25,1995-01-15,,5'-08'',2021-07-25,C,,F,,,False
,generated.photos_v3_0067474,,"278 Sheldon Street, Prescott, AZ 86301",BLK,D01822317,,,,,,,,,Mateo Gutierrez,,,,,,,,,latino,BRO,,generated.photos_v3_0067474,,False,,False,225 lb,2027-05-05,1997-12-01,,5'-11'',2022-05-05,C,,M,,,False
,generated.photos_v3_0074408,,"2120 Arizona Street, Bisbee, AZ 85603",BRO,D59089661,,,,,,,,,Hana Park,,,,,,,,,asian,BRO,,generated.photos_v3_0074408,,False,,False,112 lb,2029-12-29,1992-06-14,,6'-02'',2024-12-29,C,,F,,,False
,generated.photos_v3_0108166_0459351_0727596,,"37 Ray Road, Chandler, AZ 85224",BLK,D81691995,,,,,,,,,Lashonda Gordon,,,,,,,,,black,BRO,,generated.photos_v3_0108166_0459351_0727596,,False,,False,140 lb,2026-06-29,1990-05-08,,6'-11'',2021-06-29,A,,F,,,False
,generated.photos_v3_0025445,,"48 University Drive, Tempe, AZ 85281",BRO,D74815195,,,,,,,,,Avery Garcia,,,,,,,,,white,BRO,,generated.photos_v3_0025445,,False,,False,101 lb,2029-04-06,2000-04-01,,5'-10'',2024-04-06,B,,F,,,False
,generated.photos_v3_0049206,,"7468 Western Avenue, Nogales, AZ 85621",BRO,D19961856,,,,,,,,,Sophia Diaz,,,,,,,,,latino,BRO,,generated.photos_v3_0049206,,False,,False,104 lb,2025-12-21,1991-06-08,,5'-09'',2020-12-21,A,,F,,,False
,generated.photos_v3_0080006,,"63 N. Mariposa Road, Nogales, AZ 85621",BRO,D14133130,,,,,,,,,Sakura Kang,,,,,,,,,asian,BRO,,generated.photos_v3_0080006,,False,,False,182 lb,2026-03-07,2002-04-17,,5'-06'',2021-03-07,A,,F,,,False
,generated.photos_v3_0043059,,"32 Camelback Road, Glendale, AZ 85301",BRO,D38666702,,,,,,,,,Lucia Nunez,,,,,,,,,latino,BRO,,generated.photos_v3_0043059,,False,,False,132 lb,2029-09-29,1994-06-02,,5'-01'',2024-09-29,C,,F,,,False
,generated.photos_v3_0082605,,"2331 Hardy Road, Oro Valley, AZ 85737",BRO,D19362690,,,,,,,,,Guadalupe Chavez,,,,,,,,,latino,BRO,,generated.photos_v3_0082605,,False,,False,178 lb,2028-06-17,1994-05-04,,5'-08'',2023-06-17,B,,F,,,False
,generated.photos_v3_0059997,,"2558 Fry Boulevard, Sierra Vista, AZ 85635",BRO,D25996384,,,,,,,,,Liwei Das,,,,,,,,,asian,BRO,,generated.photos_v3_0059997,,False,,False,137 lb,2027-07-30,2005-02-13,,7'-11'',2022-07-30,C,,M,,,False
,generated.photos_v3_0040578,,"4344 Idaho Road, Apache Junction, AZ 85120",BRO,D14658041,,,,,,,,,Luna Morales,,,,,,,,,latino,BRO,,generated.photos_v3_0040578,,False,,False,181 lb,2029-10-13,1996-05-08,,5'-03'',2024-10-13,B,,F,,,False
,generated.photos_v3_0109178,,"74 Chandler Boulevard, Chandler, AZ 85224",BLN,D81208799,,,,,,,,,Penelope Trump,,,,,,,,,white,GRA,,generated.photos_v3_0109178,,False,,False,106 lb,2027-01-23,1987-12-28,,5'-11'',2022-01-23,B,,F,,,False
,generated.photos_v3_0059996_0728435_0778851,,"2827 Martin Luther King Jr Way, Eloy, AZ 85131",BRO,D21899616,,,,,,,,,Tiara Davis,,,,,,,,,black,BRO,,generated.photos_v3_0059996_0728435_0778851,,False,,False,102 lb,2027-06-21,1992-04-19,,7'-03'',2022-06-21,A,,F,,,False
,generated.photos_v3_0077407_0498177_0347832,,"399 Ray Road, Gilbert, AZ 85233",BLK,D41498041,,,,,,,,,Maurice Morgan,,,,,,,,,black,BRO,,generated.photos_v3_0077407_0498177_0347832,,False,,False,145 lb,2029-04-11,1999-11-25,,6'-03'',2024-04-11,B,,M,,,False
,generated.photos_v3_0041673,,"1944 Sun City Grand Boulevard, Surprise, AZ 85374",BRO,D15661546,,,,,,,,,Sana Xu,,,,,,,,,asian,BRO,,generated.photos_v3_0041673,,False,,False,185 lb,2029-10-07,2006-04-21,,6'-04'',2024-10-07,C,,F,,,False
,generated.photos_v3_0105025,,"311 N. Mariposa Road, Nogales, AZ 85621",BRO,D12557974,,,,,,,,,Alexa Sanchez,,,,,,,,,latino,BRO,,generated.photos_v3_0105025,,False,,False,167 lb,2027-04-29,2004-03-28,,5'-05'',2022-04-29,A,,F,,,False
,generated.photos_v3_0099218,,"21 Peart Road, Casa Grande, AZ 85122",BRO,D06563963,,,,,,,,,Alora Lee,,,,,,,,,white,GRA,,generated.photos_v3_0099218,,False,,False,148 lb,2025-03-26,1990-10-25,,5'-05'',2020-03-26,B,,F,,,False
,generated.photos_v3_0106538,,"133 Acoma Boulevard, Lake Havasu City, AZ 86403",BRO,D40575160,,,,,,,,,Yinghua Sato,,,,,,,,,asian,BRO,,generated.photos_v3_0106538,,False,,False,162 lb,2026-05-25,1997-01-20,,5'-08'',2021-05-25,D,,F,,,False
,generated.photos_v3_0059996,,"69 Pulaski Street, Bisbee, AZ 85603",BLK,D98416830,,,,,,,,,Tyra Anderson,,,,,,,,,black,BRO,,generated.photos_v3_0059996,,False,,False,112 lb,2028-10-13,1994-11-03,,5'-05'',2023-10-13,C,,F,,,False
,generated.photos_v3_0076785,,"373 Camelback Road, Glendale, AZ 85301",BRO,D50800727,,,,,,,,,Isabella Nelson,,,,,,,,,white,GRA,,generated.photos_v3_0076785,,False,,False,112 lb,2025-11-25,1992-07-10,,5'-08'',2020-11-25,C,,F,,,False
,generated.photos_v3_0090599,,"2346 Central Avenue, Phoenix, AZ 85001",BLK,D60480804,,,,,,,,,Sophia Navarro,,,,,,,,,latino,BRO,,generated.photos_v3_0090599,,False,,False,150 lb,2029-05-08,2006-05-30,,5'-07'',2024-05-08,A,,F,,,False
,generated.photos_v3_0007424,,"39 Fillmore Street, Phoenix, AZ 85001",BRO,D40309216,,,,,,,,,Matthew Wade,,,,,,,,,white,BRO,,generated.photos_v3_0007424,,False,,False,152 lb,2029-05-12,1986-04-23,,5'-01'',2024-05-12,C,,M,,,False
